Facilities,Clients,LP,MFN,OPT,LS,CFL-LP/OPT,Local Search/OPT,MFN-LP/OPT
5,25,4388.833333333333,4646.0,4646.0,4646.0,0.9446477256421294,1.0,1.0
5,25,2470.5714285714294,3023.0,3023.0,3023.0,0.8172581636028545,1.0,1.0
5,25,2717.0833333333335,5761.0,6051.0,6051.0,0.4490304632843056,1.0,0.9520740373491985
5,25,5576.916666666666,7174.0,7174.0,7174.0,0.7773789610630981,1.0,1.0
5,25,3467.0,3467.0,3467.0,3467.0,1.0,1.0,1.0
5,25,2652.8333333333326,4441.0,4441.0,4441.0,0.5973504465961118,1.0,1.0
5,25,2376.7777777777774,2934.630314232902,3058.0,3058.0,0.7772327592471476,1.0,0.9596567410833557
5,25,4358.583333333333,4651.0,4651.0,4657.0,0.937128216154232,1.0012900451515803,1.0
5,25,9705.416666666666,10109.91489361702,10314.0,10314.0,0.9409944412125912,1.0,0.9802128072151465
5,25,3521.4166666666665,7126.0,7126.0,7126.0,0.4941645616989428,1.0,1.0
5,50,5877.510204081633,9427.0,9427.0,9427.0,0.6234762070734733,1.0,1.0
5,50,4693.469387755102,6133.024390243903,6438.0,6438.0,0.7290259999619605,1.0,0.9526288273134363
5,50,11227.897959183672,11896.484536082473,11981.0,11981.0,0.9371419713866682,1.0,0.9929458756433079
5,50,10398.0,10398.0,10398.0,10398.0,1.0,1.0,1.0
5,50,5105.545454545454,5813.612244897959,5971.0,5971.0,0.855057018011297,1.0,0.9736413071341414
5,50,5041.0,5041.0,5041.0,5041.0,1.0,1.0,1.0
5,50,4761.979591836735,5509.0,5509.0,5509.0,0.8643999985181948,1.0,1.0
5,50,3837.795918367345,5489.0,5489.0,5489.0,0.6991794349366633,1.0,1.0
5,50,4123.461538461537,4336.0,4336.0,4336.0,0.9509828271359634,1.0,1.0
5,50,4458.591836734694,8155.577319587626,8238.0,8238.0,0.5412226070326164,1.0,0.9899948190807996
5,50,6032.0,6032.0,6032.0,6032.0,1.0,1.0,1.0
5,50,4466.95918367347,5224.0,5224.0,5224.0,0.8550840703815984,1.0,1.0
5,50,19662.65306122449,19662.65306122449,21256.0,21256.0,0.9250401327260298,1.0,0.9250401327260298
5,50,11256.16326530612,11939.443298969072,12008.0,12008.0,0.9373886796557396,1.0,0.9942907477489235
5,50,4284.551020408165,4442.3467336683425,4825.0,4825.0,0.8879898487892569,1.0,0.9206936235582057
5,50,4853.244897959183,5711.0,5711.0,5711.0,0.8498064958779868,1.0,1.0
5,50,8259.30612244898,9036.0,9036.0,9036.0,0.9140445022630566,1.0,1.0
5,50,5431.44827586207,6426.0,6426.0,6426.0,0.8452300460414052,1.0,1.0
5,50,4279.795918367347,5063.0,5063.0,5063.0,0.8453082991047497,1.0,1.0
5,50,4836.183673469388,7371.0,7885.0,7885.0,0.6133397176245261,1.0,0.9348129359543437
5,50,4523.714285714286,7658.488888888891,7892.0,7892.0,0.5732025197306495,1.0,0.9704116686377205
5,50,6544.882352941177,7588.721649484537,8168.0,8168.0,0.8012833438958346,1.0,0.9290795359310158
5,50,4960.836734693878,5781.0,5781.0,5781.0,0.858127786662148,1.0,1.0
5,50,4972.836734693877,5808.0,5808.0,5808.0,0.856204671951425,1.0,1.0
5,50,4783.11111111111,5439.494845360824,5675.0,5675.0,0.8428389623103278,1.0,0.958501294336709
5,50,4519.73469387755,5126.0,5126.0,5126.0,0.8817274080916017,1.0,1.0
5,50,4005.4782608695664,4836.0,4836.0,4836.0,0.8282626676736076,1.0,1.0
